Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,unregisterCommands,7,3,1,115,0,,
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,getCommandIfEnabled,7,2,2,130,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,isExecutableCommand,3,1,2,143,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,dispatchCommand,3,1,2,156,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,dispatchCommand,35,9,3,161,0,net.md_5.bungee.api.plugin.Command,net.md_5.bungee.api.plugin.Command; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.ProxyConfig; net.md_5.bungee.api.plugin.TabExecutor
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,getPlugins,3,1,0,224,0,,
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,getPlugin,3,1,1,234,0,,
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,loadPlugins,11,3,0,245,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,enablePlugins,11,2,0,260,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.Plugin
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,enablePlugin,52,9,3,278,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.LibraryLoader; net.md_5.bungee.api.plugin.Plugin; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,detectPlugins,25,4,1,360,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,callEvent,11,2,1,400,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.Event; net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,registerListener,7,2,2,427,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,unregisterListener,4,1,1,446,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,unregisterListeners,6,2,1,457,0,net.md_5.bungee.event.EventBus,net.md_5.bungee.event.EventBus
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,getCommands,3,1,0,471,0,,
BungeeCord1,net.md_5.bungee.api.plugin,PluginManager,isTransitiveDepend,10,3,2,481,0,,
BungeeCord1,net.md_5.bungee.api.plugin,TabExecutor,onTabComplete,0,1,2,8,0,,
BungeeCord1,net.md_5.bungee.api.plugin,DummyPlugin,DummyPlugin,3,1,0,8,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,GroupedThreadFactory,GroupedThreadFactory,3,1,2,24,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,GroupedThreadFactory,newThread,3,1,1,29,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,ScheduledTask,getId,0,1,0,11,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,ScheduledTask,getOwner,0,1,0,18,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,ScheduledTask,getTask,0,1,0,25,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,ScheduledTask,cancel,0,1,0,32,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,cancel,0,1,1,14,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,cancel,0,1,1,22,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,cancel,0,1,1,30,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,runAsync,0,1,2,39,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,schedule,0,1,4,49,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,schedule,0,1,5,61,0,,
BungeeCord1,net.md_5.bungee.api.scheduler,TaskScheduler,unsafe,0,1,0,76,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getObjectives,3,1,0,37,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getScores,3,1,0,42,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getTeams,3,1,0,47,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,addObjective,5,1,1,52,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,addScore,4,1,1,59,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getScore,3,1,1,65,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,addTeam,5,1,1,70,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getTeam,3,1,1,77,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,getObjective,3,1,1,82,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,removeObjective,3,1,1,87,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,removeScore,3,1,1,92,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,removeTeam,3,1,1,97,0,,
BungeeCord1,net.md_5.bungee.api.score,Scoreboard,clear,7,1,0,102,0,,
BungeeCord1,net.md_5.bungee.api.score,Team,getPlayers,3,1,0,25,0,,
BungeeCord1,net.md_5.bungee.api.score,Team,addPlayer,3,1,1,30,0,,
BungeeCord1,net.md_5.bungee.api.score,Team,removePlayer,3,1,1,35,0,,
BungeeCord1,net.md_5.bungee.command,PlayerCommand,PlayerCommand,3,1,1,20,0,,
BungeeCord1,net.md_5.bungee.command,PlayerCommand,PlayerCommand,3,1,3,25,0,,
BungeeCord1,net.md_5.bungee.command,PlayerCommand,onTabComplete,14,1,2,30,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.command,PlayerCommand,apply,3,1,1,36,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee.command,PlayerCommand,apply,3,1,1,43,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee.command,CommandBungee,CommandBungee,3,1,0,11,0,,
BungeeCord1,net.md_5.bungee.command,CommandBungee,execute,3,1,2,16,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee.command,CommandEnd,CommandEnd,3,1,0,16,0,,
BungeeCord1,net.md_5.bungee.command,CommandEnd,execute,8,2,2,21,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.command,CommandIP,CommandIP,3,1,0,13,0,,
BungeeCord1,net.md_5.bungee.command,CommandIP,execute,13,3,2,18,0,net.md_5.bungee.api.chat.ComponentBuilder,net.md_5.bungee.api.chat.ComponentBuilder; net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.connection.Connection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.command,CommandIP,onTabComplete,3,1,2,40,0,,
BungeeCord1,net.md_5.bungee.command,CommandPerms,CommandPerms,3,1,0,13,0,,
BungeeCord1,net.md_5.bungee.command,CommandPerms,execute,10,3,2,18,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.api.config.ConfigurationAdapter; net.md_5.bungee.Util; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.command,CommandReload,CommandReload,3,1,0,12,0,,
BungeeCord1,net.md_5.bungee.command,CommandReload,execute,8,1,2,17,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.api.CommandSender; net.md_5.bungee.conf.Configuration; net.md_5.bungee.api.ChatColor
BungeeCord1,net.md_5.bungee.command,ConsoleCommandCompleter,complete,13,2,3,18,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,sendMessage,3,1,1,22,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,sendMessages,5,2,1,28,0,net.md_5.bungee.command.ConsoleCommandSender,net.md_5.bungee.command.ConsoleCommandSender
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,sendMessage,3,1,1,37,0,net.md_5.bungee.command.ConsoleCommandSender,net.md_5.bungee.command.ConsoleCommandSender
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,sendMessage,3,1,1,43,0,net.md_5.bungee.api.chat.BaseComponent,net.md_5.bungee.api.chat.BaseComponent; net.md_5.bungee.command.ConsoleCommandSender
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,getName,3,1,0,49,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,getGroups,3,1,0,55,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,addGroups,3,1,1,61,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,removeGroups,3,1,1,67,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,hasPermission,3,1,1,73,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,setPermission,3,1,2,79,0,,
BungeeCord1,net.md_5.bungee.command,ConsoleCommandSender,getPermissions,3,1,0,85,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveHashingStrategy,computeHashCode,3,1,1,11,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveHashingStrategy,equals,3,1,2,17,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveMap,CaseInsensitiveMap,3,1,0,9,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveMap,CaseInsensitiveMap,3,1,1,14,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveSet,CaseInsensitiveSet,3,1,0,9,0,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveSet,CaseInsensitiveSet,3,1,1,14,0,,
BungeeCord1,net.md_5.bungee.util,AddressParseTest,data,3,1,0,18,0,,
BungeeCord1,net.md_5.bungee.util,AddressParseTest,test,16,3,3,33,0,net.md_5.bungee.Util,net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveTest,testMaps,9,1,0,9,1,,
BungeeCord1,net.md_5.bungee.util,CaseInsensitiveTest,testSets,7,1,0,24,1,,
BungeeCord1,net.md_5.bungee.util,UUIDTest,testSingle,5,1,0,11,1,net.md_5.bungee.Util,net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.util,UUIDTest,testMany,7,2,0,19,1,net.md_5.bungee.Util,net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.util,AddressUtil,sanitizeAddress,11,2,1,13,0,,
BungeeCord1,net.md_5.bungee.util,AllowedCharacters,isChatAllowedCharacter,3,1,1,10,0,,
BungeeCord1,net.md_5.bungee.util,AllowedCharacters,isNameAllowedCharacter,8,2,2,16,0,net.md_5.bungee.util.AllowedCharacters,net.md_5.bungee.util.AllowedCharacters
BungeeCord1,net.md_5.bungee.util,AllowedCharacters,isValidName,11,4,2,28,0,net.md_5.bungee.util.AllowedCharacters,net.md_5.bungee.util.AllowedCharacters
BungeeCord1,net.md_5.bungee.util,BufUtil,dump,3,1,2,11,0,,
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,legacyHoverTransform,15,4,2,37,0,net.md_5.bungee.api.chat.BaseComponent,net.md_5.bungee.api.chat.BaseComponent; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.api.connection.PendingConnection
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,getInstance,3,1,0,58,0,,
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,transform,3,1,2,63,0,net.md_5.bungee.util.ChatComponentTransformer,net.md_5.bungee.util.ChatComponentTransformer
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,transform,16,5,3,80,0,net.md_5.bungee.api.chat.BaseComponent,net.md_5.bungee.api.chat.BaseComponent; net.md_5.bungee.util.ChatComponentTransformer
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,transformScoreComponent,15,5,2,120,0,net.md_5.bungee.api.score.Scoreboard,net.md_5.bungee.api.score.Scoreboard; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.util.ChatComponentTransformer; net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee.util,ChatComponentTransformer,isSelectorPattern,3,1,1,152,0,,
BungeeCord1,net.md_5.bungee.util,QuietException,QuietException,3,1,1,9,0,,
BungeeCord1,net.md_5.bungee.util,QuietException,initCause,3,1,1,14,0,,
BungeeCord1,net.md_5.bungee.util,QuietException,fillInStackTrace,3,1,0,20,0,,
BungeeCord1,net.md_5.bungee.util,AddressUtilTest,testScope,6,1,0,10,1,net.md_5.bungee.util.AddressUtil,net.md_5.bungee.util.AddressUtil
BungeeCord1,net.md_5.bungee,Util,getAddr,23,4,1,21,0,,
BungeeCord1,net.md_5.bungee,Util,hex,3,1,1,61,0,,
BungeeCord1,net.md_5.bungee,Util,unicode,3,1,1,72,0,,
BungeeCord1,net.md_5.bungee,Util,exception,3,1,1,83,0,net.md_5.bungee.Util,net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee,Util,exception,4,1,2,95,0,,
BungeeCord1,net.md_5.bungee,Util,csv,3,1,1,111,0,net.md_5.bungee.Util,net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee,Util,format,3,1,2,116,0,,
BungeeCord1,net.md_5.bungee,Util,getUUID,3,1,1,131,0,,
BungeeCord1,net.md_5.bungee,Bootstrap,main,8,2,1,6,0,net.md_5.bungee.BungeeCordLauncher,net.md_5.bungee.BungeeCordLauncher
BungeeCord1,net.md_5.bungee,NativeCipherTest,testNative,9,2,0,31,1,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode
BungeeCord1,net.md_5.bungee,NativeCipherTest,testNativeBenchmark,9,2,0,45,1,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode
BungeeCord1,net.md_5.bungee,NativeCipherTest,testJDK,5,1,0,60,1,,
BungeeCord1,net.md_5.bungee,NativeCipherTest,testJDKBenchmark,5,1,0,70,1,,
BungeeCord1,net.md_5.bungee,NativeCipherTest,testACipher,16,1,1,80,0,net.md_5.bungee.jni.cipher.BungeeCipher,net.md_5.bungee.jni.cipher.BungeeCipher
BungeeCord1,net.md_5.bungee,NativeCipherTest,testBenchmark,24,3,1,114,0,net.md_5.bungee.jni.cipher.BungeeCipher,net.md_5.bungee.jni.cipher.BungeeCipher
BungeeCord1,net.md_5.bungee,NativeZlibTest,doTest,7,2,0,20,1,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode
BungeeCord1,net.md_5.bungee,NativeZlibTest,testException,7,2,0,31,1,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode
BungeeCord1,net.md_5.bungee,NativeZlibTest,test,23,1,1,42,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee,NativeZlibTest,testExceptionImpl,11,1,1,81,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee,BungeeCord,getInstance,3,1,0,186,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,BungeeCord,38,5,0,191,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.jni.NativeCode; net.md_5.bungee.BungeeCord; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeCord,start,41,5,0,260,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.netty.PipelineUtils; net.md_5.bungee.api.ReconnectHandler; net.md_5.bungee.module.ModuleManager; net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.BungeeCord; net.md_5.bungee.conf.Configuration
BungeeCord1,net.md_5.bungee,BungeeCord,run,5,2,0,308,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.ReconnectHandler
BungeeCord1,net.md_5.bungee,BungeeCord,run,3,1,0,321,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,startListeners,40,7,0,329,0,net.md_5.bungee.netty.PipelineUtils,net.md_5.bungee.netty.PipelineUtils; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.config.ListenerInfo; net.md_5.bungee.query.RemoteQuery
BungeeCord1,net.md_5.bungee,BungeeCord,operationComplete,9,2,1,346,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeCord,operationComplete,9,2,1,374,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeCord,stopListeners,12,2,0,392,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeCord,stop,3,1,0,408,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,stop,8,1,1,414,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,run,3,1,0,419,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,independentThreadStop,61,8,2,428,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.api.ReconnectHandler; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.plugin.Plugin; net.md_5.bungee.UserConnection; net.md_5.bungee.api.plugin.PluginManager
BungeeCord1,net.md_5.bungee,BungeeCord,broadcast,11,2,1,521,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee,BungeeCord,getName,3,1,0,541,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getVersion,3,1,0,547,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,reloadMessages,21,2,0,553,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeCord,cacheResourceBundle,6,2,2,582,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getTranslation,4,1,2,591,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getPlayers,9,1,0,598,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getOnlineCount,3,1,0,612,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getPlayer,9,1,1,618,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getPlayerByOfflineUUID,12,2,1,631,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getPlayer,9,1,1,647,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getServers,3,1,0,660,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getServerInfo,3,1,1,666,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,registerChannel,3,1,1,672,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,unregisterChannel,3,1,1,679,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getChannels,3,1,0,686,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,registerChannels,6,2,1,693,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getProtocolVersion,3,1,0,703,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getGameVersion,3,1,0,709,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,constructServerInfo,3,1,4,715,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,constructServerInfo,3,1,4,721,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,getConsole,3,1,0,727,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,broadcast,3,1,1,733,0,net.md_5.bungee.api.chat.TextComponent,net.md_5.bungee.api.chat.TextComponent
BungeeCord1,net.md_5.bungee,BungeeCord,broadcast,6,2,1,739,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,broadcast,6,2,1,749,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeCord,addConnection,19,3,1,759,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee,BungeeCord,removeConnection,13,2,1,783,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee,BungeeCord,getDisabledCommands,3,1,0,801,0,,
BungeeCord1,net.md_5.bungee,BungeeCord,matchPlayer,13,2,1,807,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee,BungeeCord,apply,3,1,1,821,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender
BungeeCord1,net.md_5.bungee,BungeeCord,createTitle,3,1,0,829,0,,
BungeeCord1,net.md_5.bungee,BungeeCordLauncher,main,45,9,1,19,0,net.md_5.bungee.api.chat.ComponentBuilder,net.md_5.bungee.api.chat.ComponentBuilder; net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.BungeeCord; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeServerInfo,addPlayer,3,1,1,56,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,removePlayer,3,1,1,62,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,getPlayers,3,1,0,68,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,getPermission,3,1,0,75,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,canAccess,4,1,1,81,0,net.md_5.bungee.api.CommandSender,net.md_5.bungee.api.CommandSender; net.md_5.bungee.BungeeServerInfo
BungeeCord1,net.md_5.bungee,BungeeServerInfo,equals,3,1,1,88,0,net.md_5.bungee.BungeeServerInfo,net.md_5.bungee.BungeeServerInfo; net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee,BungeeServerInfo,hashCode,3,1,0,94,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,sendData,3,1,2,100,0,net.md_5.bungee.BungeeServerInfo,net.md_5.bungee.BungeeServerInfo
BungeeCord1,net.md_5.bungee,BungeeServerInfo,sendData,18,3,3,106,0,net.md_5.bungee.api.connection.Server,net.md_5.bungee.api.connection.Server; net.md_5.bungee.api.connection.ProxiedPlayer
BungeeCord1,net.md_5.bungee,BungeeServerInfo,cachePing,6,2,1,135,0,net.md_5.bungee.api.ProxyConfig,net.md_5.bungee.api.ProxyConfig; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee,BungeeServerInfo,getAddress,3,1,0,144,0,,
BungeeCord1,net.md_5.bungee,BungeeServerInfo,ping,3,1,1,150,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.BungeeServerInfo
BungeeCord1,net.md_5.bungee,BungeeServerInfo,ping,23,4,2,156,0,net.md_5.bungee.api.ProxyConfig,net.md_5.bungee.api.ProxyConfig; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.netty.PipelineUtils; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee,BungeeServerInfo,operationComplete,8,2,1,174,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,createAnimationPacket,10,1,0,32,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,title,8,2,1,47,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,title,3,1,1,60,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,BungeeTitle,subTitle,8,2,1,66,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,subTitle,3,1,1,79,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,BungeeTitle,fadeIn,8,2,1,85,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,BungeeTitle,stay,8,2,1,98,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,BungeeTitle,fadeOut,8,2,1,111,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,BungeeTitle,clear,7,2,0,124,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,reset,9,2,0,137,0,,
BungeeCord1,net.md_5.bungee,BungeeTitle,sendPacket,10,3,2,153,0,net.md_5.bungee.api.connection.ProxiedPlayer,net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.UserConnection; net.md_5.bungee.api.connection.Connection; net.md_5.bungee.api.connection.PendingConnection
BungeeCord1,net.md_5.bungee,BungeeTitle,send,8,1,1,167,0,net.md_5.bungee.BungeeTitle,net.md_5.bungee.BungeeTitle
BungeeCord1,net.md_5.bungee,ConnectionThrottle,ConnectionThrottle,3,1,2,20,0,,
BungeeCord1,net.md_5.bungee,ConnectionThrottle,ConnectionThrottle,9,1,3,25,0,,
BungeeCord1,net.md_5.bungee,ConnectionThrottle,load,3,1,1,35,0,,
BungeeCord1,net.md_5.bungee,ConnectionThrottle,unthrottle,10,3,1,44,0,,
BungeeCord1,net.md_5.bungee,ConnectionThrottle,throttle,8,2,1,59,0,,
BungeeCord1,net.md_5.bungee,EncryptionUtil,encryptRequest,7,1,0,70,0,,
BungeeCord1,net.md_5.bungee,EncryptionUtil,check,15,2,2,80,0,,
BungeeCord1,net.md_5.bungee,EncryptionUtil,check,15,2,3,101,0,,
BungeeCord1,net.md_5.bungee,EncryptionUtil,getSecret,5,1,2,122,0,,
BungeeCord1,net.md_5.bungee,EncryptionUtil,getCipher,5,1,2,129,0,net.md_5.bungee.jni.NativeCode,net.md_5.bungee.jni.NativeCode; net.md_5.bungee.jni.cipher.BungeeCipher
